FECHA_CORTE;ANIO;ID_MES;MES;DEPARTAMENTO;AEROPUERTO;TIPO_VUELO;TIPO_MOVIMIENTO;NUMERO_PASAJEROS
20260429;2021;12;DICIEMBRE;HUÁNUCO;ALFEREZ FAP DAVID FIGUEROA FERNANDINI;DOMÉSTICO;SALIDAS;6670
20260429;2021;12;DICIEMBRE;HUÁNUCO;ALFEREZ FAP DAVID FIGUEROA FERNANDINI;DOMÉSTICO;MOVIMIENTO GENERAL;13491
20260429;2021;12;DICIEMBRE;HUÁNUCO;TINGO MARÍA;DOMÉSTICO;LLEGADAS;186
20260429;2021;12;DICIEMBRE;HUÁNUCO;TINGO MARÍA;DOMÉSTICO;SALIDAS;237
20260429;2021;12;DICIEMBRE;HUÁNUCO;TINGO MARÍA;DOMÉSTICO;MOVIMIENTO GENERAL;423
20260429;2021;12;DICIEMBRE;ICA;MARÍA REICHE NEUMAN;DOMÉSTICO;LLEGADAS;3032
20260429;2021;12;DICIEMBRE;ICA;MARÍA REICHE NEUMAN;DOMÉSTICO;SALIDAS;3035
20260429;2021;12;DICIEMBRE;ICA;MARÍA REICHE NEUMAN;DOMÉSTICO;MOVIMIENTO GENERAL;6067
20260429;2021;12;DICIEMBRE;ICA;PISCO;DOMÉSTICO;LLEGADAS;3
20260429;2021;12;DICIEMBRE;ICA;PISCO;DOMÉSTICO;SALIDAS;3
20260429;2021;12;DICIEMBRE;ICA;PISCO;DOMÉSTICO;MOVIMIENTO GENERAL;6
20260429;2021;12;DICIEMBRE;ICA;PISCO;INTERNACIONAL;LLEGADAS;0
20260429;2021;12;DICIEMBRE;ICA;PISCO;INTERNACIONAL;SALIDAS;0
20260429;2021;12;DICIEMBRE;ICA;PISCO;INTERNACIONAL;MOVIMIENTO GENERAL;0
20260429;2021;12;DICIEMBRE;JUNÍN;FRANCISCO CARLÉ, JAUJA;DOMÉSTICO;LLEGADAS;9125
20260429;2021;12;DICIEMBRE;JUNÍN;FRANCISCO CARLÉ, JAUJA;DOMÉSTICO;SALIDAS;8510
20260429;2021;12;DICIEMBRE;JUNÍN;FRANCISCO CARLÉ, JAUJA;DOMÉSTICO;MOVIMIENTO GENERAL;17635
20260429;2021;12;DICIEMBRE;JUNÍN;MANUEL PRADO, MAZAMARI;DOMÉSTICO;LLEGADAS;497
20260429;2021;12;DICIEMBRE;JUNÍN;MANUEL PRADO, MAZAMARI;DOMÉSTICO;SALIDAS;797
20260429;2021;12;DICIEMBRE;JUNÍN;MANUEL PRADO, MAZAMARI;DOMÉSTICO;MOVIMIENTO GENERAL;1294
20260429;2021;12;DICIEMBRE;LA LIBERTAD;CAPITÁN FAP CARLOS MARTÍNEZ DE PINILLOS;DOMÉSTICO;LLEGADAS;26751
20260429;2021;12;DICIEMBRE;LA LIBERTAD;CAPITÁN FAP CARLOS MARTÍNEZ DE PINILLOS;DOMÉSTICO;SALIDAS;24547
20260429;2021;12;DICIEMBRE;LA LIBERTAD;CAPITÁN FAP CARLOS MARTÍNEZ DE PINILLOS;DOMÉSTICO;MOVIMIENTO GENERAL;51298
20260429;2021;12;DICIEMBRE;LA LIBERTAD;CAPITÁN FAP CARLOS MARTÍNEZ DE PINILLOS;INTERNACIONAL;LLEGADAS;2290
20260429;2021;12;DICIEMBRE;LA LIBERTAD;CAPITÁN FAP CARLOS MARTÍNEZ DE PINILLOS;INTERNACIONAL;SALIDAS;1671
20260429;2021;12;DICIEMBRE;LA LIBERTAD;CAPITÁN FAP CARLOS MARTÍNEZ DE PINILLOS;INTERNACIONAL;MOVIMIENTO GENERAL;3961
20260429;2021;12;DICIEMBRE;LAMBAYEQUE;CAPITÁN FAP JOSÉ ABELARDO QUIÑONES GONZÁLES;DOMÉSTICO;LLEGADAS;23457
20260429;2021;12;DICIEMBRE;LAMBAYEQUE;CAPITÁN FAP JOSÉ ABELARDO QUIÑONES GONZÁLES;DOMÉSTICO;SALIDAS;21423
20260429;2021;12;DICIEMBRE;LAMBAYEQUE;CAPITÁN FAP JOSÉ ABELARDO QUIÑONES GONZÁLES;DOMÉSTICO;MOVIMIENTO GENERAL;44880
20260429;2021;12;DICIEMBRE;LAMBAYEQUE;CAPITÁN FAP JOSÉ ABELARDO QUIÑONES GONZÁLES;INTERNACIONAL;LLEGADAS;1010
20260429;2021;12;DICIEMBRE;LAMBAYEQUE;CAPITÁN FAP JOSÉ ABELARDO QUIÑONES GONZÁLES;INTERNACIONAL;SALIDAS;939
20260429;2021;12;DICIEMBRE;LAMBAYEQUE;CAPITÁN FAP JOSÉ ABELARDO QUIÑONES GONZÁLES;INTERNACIONAL;MOVIMIENTO GENERAL;1949
20260429;2021;12;DICIEMBRE;LIMA;JORGE CHÁVEZ;DOMÉSTICO;LLEGADAS;442907
20260429;2021;12;DICIEMBRE;LIMA;JORGE CHÁVEZ;DOMÉSTICO;SALIDAS;463874
20260429;2021;12;DICIEMBRE;LIMA;JORGE CHÁVEZ;DOMÉSTICO;MOVIMIENTO GENERAL;906781
20260429;2021;12;DICIEMBRE;LIMA;JORGE CHÁVEZ;INTERNACIONAL;LLEGADAS;262194
20260429;2021;12;DICIEMBRE;LIMA;JORGE CHÁVEZ;INTERNACIONAL;SALIDAS;248446
20260429;2021;12;DICIEMBRE;LIMA;JORGE CHÁVEZ;INTERNACIONAL;MOVIMIENTO GENERAL;510640
20260429;2021;12;DICIEMBRE;LORETO;CORONEL FAP FRANCISCO SECADA VIGNETTA;DOMÉSTICO;LLEGADAS;42387
20260429;2021;12;DICIEMBRE;LORETO;CORONEL FAP FRANCISCO SECADA VIGNETTA;DOMÉSTICO;SALIDAS;41240
20260429;2021;12;DICIEMBRE;LORETO;CORONEL FAP FRANCISCO SECADA VIGNETTA;DOMÉSTICO;MOVIMIENTO GENERAL;83627
20260429;2021;12;DICIEMBRE;LORETO;CORONEL FAP FRANCISCO SECADA VIGNETTA;INTERNACIONAL;LLEGADAS;0
20260429;2021;12;DICIEMBRE;LORETO;CORONEL FAP FRANCISCO SECADA VIGNETTA;INTERNACIONAL;SALIDAS;0
20260429;2021;12;DICIEMBRE;LORETO;CORONEL FAP FRANCISCO SECADA VIGNETTA;INTERNACIONAL;MOVIMIENTO GENERAL;0
20260429;2021;12;DICIEMBRE;LORETO;YURIMAGUAS;DOMÉSTICO;LLEGADAS;1222
20260429;2021;12;DICIEMBRE;LORETO;YURIMAGUAS;DOMÉSTICO;SALIDAS;1300
20260429;2021;12;DICIEMBRE;LORETO;YURIMAGUAS;DOMÉSTICO;MOVIMIENTO GENERAL;2522
20260429;2021;12;DICIEMBRE;MADRE DE DIOS;PADRE ALDAMIZ;DOMÉSTICO;LLEGADAS;10196
20260429;2021;12;DICIEMBRE;MADRE DE DIOS;PADRE ALDAMIZ;DOMÉSTICO;SALIDAS;11671
20260429;2021;12;DICIEMBRE;MADRE DE DIOS;PADRE ALDAMIZ;DOMÉSTICO;MOVIMIENTO GENERAL;21867
20260429;2021;12;DICIEMBRE;MADRE DE DIOS;PADRE ALDAMIZ;INTERNACIONAL;LLEGADAS;0
20260429;2021;12;DICIEMBRE;MADRE DE DIOS;PADRE ALDAMIZ;INTERNACIONAL;SALIDAS;0
20260429;2021;12;DICIEMBRE;MADRE DE DIOS;PADRE ALDAMIZ;INTERNACIONAL;MOVIMIENTO GENERAL;0
20260429;2021;12;DICIEMBRE;MOQUEGUA;AEROPUERTO DE MOQUEGUA;DOMÉSTICO;LLEGADAS;0
20260429;2021;12;DICIEMBRE;MOQUEGUA;AEROPUERTO DE MOQUEGUA;DOMÉSTICO;SALIDAS;0
20260429;2021;12;DICIEMBRE;MOQUEGUA;AEROPUERTO DE MOQUEGUA;DOMÉSTICO;MOVIMIENTO GENERAL;0
20260429;2021;12;DICIEMBRE;MOQUEGUA;ILO;DOMÉSTICO;LLEGADAS;761
20260429;2021;12;DICIEMBRE;MOQUEGUA;ILO;DOMÉSTICO;SALIDAS;750
20260429;2021;12;DICIEMBRE;MOQUEGUA;ILO;DOMÉSTICO;MOVIMIENTO GENERAL;1511
20260429;2021;12;DICIEMBRE;MOQUEGUA;ILO;INTERNACIONAL;LLEGADAS;0
20260429;2021;12;DICIEMBRE;MOQUEGUA;ILO;INTERNACIONAL;SALIDAS;0
20260429;2021;12;DICIEMBRE;MOQUEGUA;ILO;INTERNACIONAL;MOVIMIENTO GENERAL;0
20260429;2021;12;DICIEMBRE;PIURA;CAPITÁN  FAP VICTOR MONTES ARIAS, TALARA;DOMÉSTICO;LLEGADAS;14261
20260429;2021;12;DICIEMBRE;PIURA;CAPITÁN  FAP VICTOR MONTES ARIAS, TALARA;DOMÉSTICO;SALIDAS;12594
20260429;2021;12;DICIEMBRE;PIURA;CAPITÁN  FAP VICTOR MONTES ARIAS, TALARA;DOMÉSTICO;MOVIMIENTO GENERAL;26855
20260429;2021;12;DICIEMBRE;PIURA;CAPITÁN  FAP VICTOR MONTES ARIAS, TALARA;INTERNACIONAL;LLEGADAS;0
20260429;2021;12;DICIEMBRE;PIURA;CAPITÁN  FAP VICTOR MONTES ARIAS, TALARA;INTERNACIONAL;SALIDAS;0
20260429;2021;12;DICIEMBRE;PIURA;CAPITÁN  FAP VICTOR MONTES ARIAS, TALARA;INTERNACIONAL;MOVIMIENTO GENERAL;0
20260429;2021;12;DICIEMBRE;PIURA;CAPITÁN FAP GUILLERMO CONCHA IBERICO;DOMÉSTICO;LLEGADAS;37271
20260429;2021;12;DICIEMBRE;PIURA;CAPITÁN FAP GUILLERMO CONCHA IBERICO;DOMÉSTICO;SALIDAS;34241
20260429;2021;12;DICIEMBRE;PIURA;CAPITÁN FAP GUILLERMO CONCHA IBERICO;DOMÉSTICO;MOVIMIENTO GENERAL;71512
20260429;2021;12;DICIEMBRE;PIURA;CAPITÁN FAP GUILLERMO CONCHA IBERICO;INTERNACIONAL;LLEGADAS;0
20260429;2021;12;DICIEMBRE;PIURA;CAPITÁN FAP GUILLERMO CONCHA IBERICO;INTERNACIONAL;SALIDAS;0
20260429;2021;12;DICIEMBRE;PIURA;CAPITÁN FAP GUILLERMO CONCHA IBERICO;INTERNACIONAL;MOVIMIENTO GENERAL;0
20260429;2021;12;DICIEMBRE;PUNO;INCA MANCO CÁPAC, JULIACA;DOMÉSTICO;LLEGADAS;20809
20260429;2021;12;DICIEMBRE;PUNO;INCA MANCO CÁPAC, JULIACA;DOMÉSTICO;SALIDAS;20998
20260429;2021;12;DICIEMBRE;PUNO;INCA MANCO CÁPAC, JULIACA;DOMÉSTICO;MOVIMIENTO GENERAL;41807
20260429;2021;12;DICIEMBRE;PUNO;INCA MANCO CÁPAC, JULIACA;INTERNACIONAL;LLEGADAS;0
20260429;2021;12;DICIEMBRE;PUNO;INCA MANCO CÁPAC, JULIACA;INTERNACIONAL;SALIDAS;0
20260429;2021;12;DICIEMBRE;PUNO;INCA MANCO CÁPAC, JULIACA;INTERNACIONAL;MOVIMIENTO GENERAL;0
20260429;2021;12;DICIEMBRE;SAN MARTÍN;COMANDANTE FAP GUILLERMO DEL CASTILLO PAREDES;DOMÉSTICO;LLEGADAS;38350
20260429;2021;12;DICIEMBRE;SAN MARTÍN;COMANDANTE FAP GUILLERMO DEL CASTILLO PAREDES;DOMÉSTICO;SALIDAS;36085
20260429;2021;12;DICIEMBRE;SAN MARTÍN;COMANDANTE FAP GUILLERMO DEL CASTILLO PAREDES;DOMÉSTICO;MOVIMIENTO GENERAL;74435
20260429;2021;12;DICIEMBRE;SAN MARTÍN;JUAN SIMONS VELA;DOMÉSTICO;LLEGADAS;38
20260429;2021;12;DICIEMBRE;SAN MARTÍN;JUAN SIMONS VELA;DOMÉSTICO;SALIDAS;55
20260429;2021;12;DICIEMBRE;SAN MARTÍN;JUAN SIMONS VELA;DOMÉSTICO;MOVIMIENTO GENERAL;93
20260429;2021;12;DICIEMBRE;SAN MARTÍN;JUANJUI;DOMÉSTICO;LLEGADAS;0
20260429;2021;12;DICIEMBRE;SAN MARTÍN;JUANJUI;DOMÉSTICO;SALIDAS;0
20260429;2021;12;DICIEMBRE;SAN MARTÍN;JUANJUI;DOMÉSTICO;MOVIMIENTO GENERAL;0
20260429;2021;12;DICIEMBRE;SAN MARTÍN;SAPOSOA;DOMÉSTICO;LLEGADAS;0
20260429;2021;12;DICIEMBRE;SAN MARTÍN;SAPOSOA;DOMÉSTICO;SALIDAS;0
20260429;2021;12;DICIEMBRE;SAN MARTÍN;SAPOSOA;DOMÉSTICO;MOVIMIENTO GENERAL;0
20260429;2021;12;DICIEMBRE;SAN MARTÍN;TOCACHE;DOMÉSTICO;LLEGADAS;0
20260429;2021;12;DICIEMBRE;SAN MARTÍN;TOCACHE;DOMÉSTICO;SALIDAS;0
20260429;2021;12;DICIEMBRE;SAN MARTÍN;TOCACHE;DOMÉSTICO;MOVIMIENTO GENERAL;0
20260429;2021;12;DICIEMBRE;TACNA;CORONEL FAP CARLOS CIRIANI SANTA ROSA;DOMÉSTICO;LLEGADAS;14857
20260429;2021;12;DICIEMBRE;TACNA;CORONEL FAP CARLOS CIRIANI SANTA ROSA;DOMÉSTICO;SALIDAS;14841
20260429;2021;12;DICIEMBRE;TACNA;CORONEL FAP CARLOS CIRIANI SANTA ROSA;DOMÉSTICO;MOVIMIENTO GENERAL;29698
20260429;2021;12;DICIEMBRE;TACNA;CORONEL FAP CARLOS CIRIANI SANTA ROSA;INTERNACIONAL;LLEGADAS;0
20260429;2021;12;DICIEMBRE;TACNA;CORONEL FAP CARLOS CIRIANI SANTA ROSA;INTERNACIONAL;SALIDAS;0
20260429;2021;12;DICIEMBRE;TACNA;CORONEL FAP CARLOS CIRIANI SANTA ROSA;INTERNACIONAL;MOVIMIENTO GENERAL;0
20260429;2021;12;DICIEMBRE;TUMBES;CAPITAN FAP PEDRO CANGA RODRÍGUEZ;DOMÉSTICO;LLEGADAS;18453
20260429;2021;12;DICIEMBRE;TUMBES;CAPITAN FAP PEDRO CANGA RODRÍGUEZ;DOMÉSTICO;SALIDAS;16072
20260429;2021;12;DICIEMBRE;TUMBES;CAPITAN FAP PEDRO CANGA RODRÍGUEZ;DOMÉSTICO;MOVIMIENTO GENERAL;34525
20260429;2021;12;DICIEMBRE;TUMBES;CAPITAN FAP PEDRO CANGA RODRÍGUEZ;INTERNACIONAL;LLEGADAS;0
20260429;2021;12;DICIEMBRE;TUMBES;CAPITAN FAP PEDRO CANGA RODRÍGUEZ;INTERNACIONAL;SALIDAS;0
20260429;2021;12;DICIEMBRE;TUMBES;CAPITAN FAP PEDRO CANGA RODRÍGUEZ;INTERNACIONAL;MOVIMIENTO GENERAL;0
20260429;2021;12;DICIEMBRE;UCAYALI;CAPITÁN FAP DAVID ABENSUR RENGIFO;DOMÉSTICO;LLEGADAS;29618
20260429;2021;12;DICIEMBRE;UCAYALI;CAPITÁN FAP DAVID ABENSUR RENGIFO;DOMÉSTICO;SALIDAS;28012
20260429;2021;12;DICIEMBRE;UCAYALI;CAPITÁN FAP DAVID ABENSUR RENGIFO;DOMÉSTICO;MOVIMIENTO GENERAL;57630
20260429;2021;12;DICIEMBRE;UCAYALI;CAPITÁN FAP DAVID ABENSUR RENGIFO;INTERNACIONAL;LLEGADAS;0
20260429;2021;12;DICIEMBRE;UCAYALI;CAPITÁN FAP DAVID ABENSUR RENGIFO;INTERNACIONAL;SALIDAS;0
20260429;2021;12;DICIEMBRE;UCAYALI;CAPITÁN FAP DAVID ABENSUR RENGIFO;INTERNACIONAL;MOVIMIENTO GENERAL;0
20260429;2021;12;DICIEMBRE;UCAYALI;TENIENTE GENERAL FAP JOSÉ GERARDO PÉREZ PINEDO;DOMÉSTICO;LLEGADAS;800
20260429;2021;12;DICIEMBRE;UCAYALI;TENIENTE GENERAL FAP JOSÉ GERARDO PÉREZ PINEDO;DOMÉSTICO;SALIDAS;907
20260429;2021;12;DICIEMBRE;UCAYALI;TENIENTE GENERAL FAP JOSÉ GERARDO PÉREZ PINEDO;DOMÉSTICO;MOVIMIENTO GENERAL;1707
20260429;2022;1;ENERO;AMAZONAS;CHACHAPOYAS;DOMÉSTICO;LLEGADAS;543
20260429;2022;1;ENERO;AMAZONAS;CHACHAPOYAS;DOMÉSTICO;SALIDAS;693
20260429;2022;1;ENERO;AMAZONAS;CHACHAPOYAS;DOMÉSTICO;MOVIMIENTO GENERAL;1236
20260429;2022;1;ENERO;AMAZONAS;RODRÍGUEZ DE MENDOZA;DOMÉSTICO;LLEGADAS;363
20260429;2022;1;ENERO;AMAZONAS;RODRÍGUEZ DE MENDOZA;DOMÉSTICO;SALIDAS;381
20260429;2022;1;ENERO;AMAZONAS;RODRÍGUEZ DE MENDOZA;DOMÉSTICO;MOVIMIENTO GENERAL;744
20260429;2022;1;ENERO;ÁNCASH;COMANDANTE FAP GERMÁN ARIAS GRAZIANI;DOMÉSTICO;LLEGADAS;21
20260429;2022;1;ENERO;ÁNCASH;COMANDANTE FAP GERMÁN ARIAS GRAZIANI;DOMÉSTICO;SALIDAS;13
20260429;2022;1;ENERO;ÁNCASH;COMANDANTE FAP GERMÁN ARIAS GRAZIANI;DOMÉSTICO;MOVIMIENTO GENERAL;34
20260429;2022;1;ENERO;ÁNCASH;JAIME MONTREUIL MORALES;DOMÉSTICO;LLEGADAS;0
20260429;2022;1;ENERO;ÁNCASH;JAIME MONTREUIL MORALES;DOMÉSTICO;SALIDAS;0
20260429;2022;1;ENERO;ÁNCASH;JAIME MONTREUIL MORALES;DOMÉSTICO;MOVIMIENTO GENERAL;0
20260429;2022;1;ENERO;APURÍMAC;AEROPUERTO DE ANDAHUAYLAS;DOMÉSTICO;LLEGADAS;0
20260429;2022;1;ENERO;APURÍMAC;AEROPUERTO DE ANDAHUAYLAS;DOMÉSTICO;SALIDAS;0
20260429;2022;1;ENERO;APURÍMAC;AEROPUERTO DE ANDAHUAYLAS;DOMÉSTICO;MOVIMIENTO GENERAL;0
20260429;2022;1;ENERO;AREQUIPA;ALFREDO RODRÍGUEZ BALLÓN;DOMÉSTICO;LLEGADAS;48595
20260429;2022;1;ENERO;AREQUIPA;ALFREDO RODRÍGUEZ BALLÓN;DOMÉSTICO;SALIDAS;51321
20260429;2022;1;ENERO;AREQUIPA;ALFREDO RODRÍGUEZ BALLÓN;DOMÉSTICO;MOVIMIENTO GENERAL;99916
20260429;2022;1;ENERO;AREQUIPA;ALFREDO RODRÍGUEZ BALLÓN;INTERNACIONAL;LLEGADAS;1476
20260429;2022;1;ENERO;AREQUIPA;ALFREDO RODRÍGUEZ BALLÓN;INTERNACIONAL;SALIDAS;1404
20260429;2022;1;ENERO;AREQUIPA;ALFREDO RODRÍGUEZ BALLÓN;INTERNACIONAL;MOVIMIENTO GENERAL;2880
20260429;2022;1;ENERO;AYACUCHO;CORONEL FAP ALFREDO MENDIVIL DUARTE;DOMÉSTICO;LLEGADAS;9244
20260429;2022;1;ENERO;AYACUCHO;CORONEL FAP ALFREDO MENDIVIL DUARTE;DOMÉSTICO;SALIDAS;9923
20260429;2022;1;ENERO;AYACUCHO;CORONEL FAP ALFREDO MENDIVIL DUARTE;DOMÉSTICO;MOVIMIENTO GENERAL;19167
20260429;2022;1;ENERO;CAJAMARCA;JAÉN;DOMÉSTICO;LLEGADAS;8696
20260429;2022;1;ENERO;CAJAMARCA;JAÉN;DOMÉSTICO;SALIDAS;9521
20260429;2022;1;ENERO;CAJAMARCA;JAÉN;DOMÉSTICO;MOVIMIENTO GENERAL;18217
20260429;2022;1;ENERO;CAJAMARCA;MAYOR GENERAL FAP ARMANDO REVOREDO IGLESIAS;DOMÉSTICO;LLEGADAS;15260
20260429;2022;1;ENERO;CAJAMARCA;MAYOR GENERAL FAP ARMANDO REVOREDO IGLESIAS;DOMÉSTICO;SALIDAS;16312
20260429;2022;1;ENERO;CAJAMARCA;MAYOR GENERAL FAP ARMANDO REVOREDO IGLESIAS;DOMÉSTICO;MOVIMIENTO GENERAL;31572
20260429;2022;1;ENERO;CUSCO;ALEJANDRO VELASCO ASTETE;DOMÉSTICO;LLEGADAS;84913
20260429;2022;1;ENERO;CUSCO;ALEJANDRO VELASCO ASTETE;DOMÉSTICO;SALIDAS;92376
20260429;2022;1;ENERO;CUSCO;ALEJANDRO VELASCO ASTETE;DOMÉSTICO;MOVIMIENTO GENERAL;177289
20260429;2022;1;ENERO;CUSCO;ALEJANDRO VELASCO ASTETE;INTERNACIONAL;LLEGADAS;0
20260429;2022;1;ENERO;CUSCO;ALEJANDRO VELASCO ASTETE;INTERNACIONAL;SALIDAS;0
20260429;2022;1;ENERO;CUSCO;ALEJANDRO VELASCO ASTETE;INTERNACIONAL;MOVIMIENTO GENERAL;0
20260429;2022;1;ENERO;HUÁNUCO;ALFEREZ FAP DAVID FIGUEROA FERNANDINI;DOMÉSTICO;LLEGADAS;5509
20260429;2022;1;ENERO;HUÁNUCO;ALFEREZ FAP DAVID FIGUEROA FERNANDINI;DOMÉSTICO;SALIDAS;6814
20260429;2022;1;ENERO;HUÁNUCO;ALFEREZ FAP DAVID FIGUEROA FERNANDINI;DOMÉSTICO;MOVIMIENTO GENERAL;12323
20260429;2022;1;ENERO;HUÁNUCO;TINGO MARÍA;DOMÉSTICO;LLEGADAS;175
20260429;2022;1;ENERO;HUÁNUCO;TINGO MARÍA;DOMÉSTICO;SALIDAS;203
20260429;2022;1;ENERO;HUÁNUCO;TINGO MARÍA;DOMÉSTICO;MOVIMIENTO GENERAL;378
20260429;2022;1;ENERO;ICA;MARÍA REICHE NEUMAN;DOMÉSTICO;LLEGADAS;4120
20260429;2022;1;ENERO;ICA;MARÍA REICHE NEUMAN;DOMÉSTICO;SALIDAS;4123
20260429;2022;1;ENERO;ICA;MARÍA REICHE NEUMAN;DOMÉSTICO;MOVIMIENTO GENERAL;8243
20260429;2022;1;ENERO;ICA;PISCO;DOMÉSTICO;LLEGADAS;0
20260429;2022;1;ENERO;ICA;PISCO;DOMÉSTICO;SALIDAS;0
20260429;2022;1;ENERO;ICA;PISCO;DOMÉSTICO;MOVIMIENTO GENERAL;0
20260429;2022;1;ENERO;ICA;PISCO;INTERNACIONAL;LLEGADAS;0
20260429;2022;1;ENERO;ICA;PISCO;INTERNACIONAL;SALIDAS;0
20260429;2022;1;ENERO;ICA;PISCO;INTERNACIONAL;MOVIMIENTO GENERAL;0
20260429;2022;1;ENERO;JUNÍN;FRANCISCO CARLÉ, JAUJA;DOMÉSTICO;LLEGADAS;7169
20260429;2022;1;ENERO;JUNÍN;FRANCISCO CARLÉ, JAUJA;DOMÉSTICO;SALIDAS;7937
20260429;2022;1;ENERO;JUNÍN;FRANCISCO CARLÉ, JAUJA;DOMÉSTICO;MOVIMIENTO GENERAL;15106
20260429;2022;1;ENERO;JUNÍN;MANUEL PRADO, MAZAMARI;DOMÉSTICO;LLEGADAS;0
20260429;2022;1;ENERO;JUNÍN;MANUEL PRADO, MAZAMARI;DOMÉSTICO;SALIDAS;660
20260429;2022;1;ENERO;JUNÍN;MANUEL PRADO, MAZAMARI;DOMÉSTICO;MOVIMIENTO GENERAL;660
20260429;2022;1;ENERO;LA LIBERTAD;CAPITÁN FAP CARLOS MARTÍNEZ DE PINILLOS;DOMÉSTICO;LLEGADAS;22078
20260429;2022;1;ENERO;LA LIBERTAD;CAPITÁN FAP CARLOS MARTÍNEZ DE PINILLOS;DOMÉSTICO;SALIDAS;23561
20260429;2022;1;ENERO;LA LIBERTAD;CAPITÁN FAP CARLOS MARTÍNEZ DE PINILLOS;DOMÉSTICO;MOVIMIENTO GENERAL;45639
20260429;2022;1;ENERO;LA LIBERTAD;CAPITÁN FAP CARLOS MARTÍNEZ DE PINILLOS;INTERNACIONAL;LLEGADAS;2803
20260429;2022;1;ENERO;LA LIBERTAD;CAPITÁN FAP CARLOS MARTÍNEZ DE PINILLOS;INTERNACIONAL;SALIDAS;2620
20260429;2022;1;ENERO;LA LIBERTAD;CAPITÁN FAP CARLOS MARTÍNEZ DE PINILLOS;INTERNACIONAL;MOVIMIENTO GENERAL;5423
20260429;2022;1;ENERO;LAMBAYEQUE;CAPITÁN FAP JOSÉ ABELARDO QUIÑONES GONZÁLES;DOMÉSTICO;LLEGADAS;18221
20260429;2022;1;ENERO;LAMBAYEQUE;CAPITÁN FAP JOSÉ ABELARDO QUIÑONES GONZÁLES;DOMÉSTICO;SALIDAS;20457
20260429;2022;1;ENERO;LAMBAYEQUE;CAPITÁN FAP JOSÉ ABELARDO QUIÑONES GONZÁLES;DOMÉSTICO;MOVIMIENTO GENERAL;38678
20260429;2022;1;ENERO;LAMBAYEQUE;CAPITÁN FAP JOSÉ ABELARDO QUIÑONES GONZÁLES;INTERNACIONAL;LLEGADAS;676
20260429;2022;1;ENERO;LAMBAYEQUE;CAPITÁN FAP JOSÉ ABELARDO QUIÑONES GONZÁLES;INTERNACIONAL;SALIDAS;818
20260429;2022;1;ENERO;LAMBAYEQUE;CAPITÁN FAP JOSÉ ABELARDO QUIÑONES GONZÁLES;INTERNACIONAL;MOVIMIENTO GENERAL;1494
20260429;2022;1;ENERO;LIMA;JORGE CHÁVEZ;DOMÉSTICO;LLEGADAS;452477
20260429;2022;1;ENERO;LIMA;JORGE CHÁVEZ;DOMÉSTICO;SALIDAS;416679
20260429;2022;1;ENERO;LIMA;JORGE CHÁVEZ;DOMÉSTICO;MOVIMIENTO GENERAL;869156
20260429;2022;1;ENERO;LIMA;JORGE CHÁVEZ;INTERNACIONAL;LLEGADAS;236865
20260429;2022;1;ENERO;LIMA;JORGE CHÁVEZ;INTERNACIONAL;SALIDAS;251483
20260429;2022;1;ENERO;LIMA;JORGE CHÁVEZ;INTERNACIONAL;MOVIMIENTO GENERAL;488348
20260429;2022;1;ENERO;LORETO;CORONEL FAP FRANCISCO SECADA VIGNETTA;DOMÉSTICO;LLEGADAS;37423
20260429;2022;1;ENERO;LORETO;CORONEL FAP FRANCISCO SECADA VIGNETTA;DOMÉSTICO;SALIDAS;42098
20260429;2022;1;ENERO;LORETO;CORONEL FAP FRANCISCO SECADA VIGNETTA;DOMÉSTICO;MOVIMIENTO GENERAL;79521
20260429;2022;1;ENERO;LORETO;CORONEL FAP FRANCISCO SECADA VIGNETTA;INTERNACIONAL;LLEGADAS;0
20260429;2022;1;ENERO;LORETO;CORONEL FAP FRANCISCO SECADA VIGNETTA;INTERNACIONAL;SALIDAS;0
20260429;2022;1;ENERO;LORETO;CORONEL FAP FRANCISCO SECADA VIGNETTA;INTERNACIONAL;MOVIMIENTO GENERAL;0
20260429;2022;1;ENERO;LORETO;YURIMAGUAS;DOMÉSTICO;LLEGADAS;960
20260429;2022;1;ENERO;LORETO;YURIMAGUAS;DOMÉSTICO;SALIDAS;1011
20260429;2022;1;ENERO;LORETO;YURIMAGUAS;DOMÉSTICO;MOVIMIENTO GENERAL;1971
20260429;2022;1;ENERO;MADRE DE DIOS;PADRE ALDAMIZ;DOMÉSTICO;LLEGADAS;9986
20260429;2022;1;ENERO;MADRE DE DIOS;PADRE ALDAMIZ;DOMÉSTICO;SALIDAS;9979
20260429;2022;1;ENERO;MADRE DE DIOS;PADRE ALDAMIZ;DOMÉSTICO;MOVIMIENTO GENERAL;19965
20260429;2022;1;ENERO;MADRE DE DIOS;PADRE ALDAMIZ;INTERNACIONAL;LLEGADAS;0
20260429;2022;1;ENERO;MADRE DE DIOS;PADRE ALDAMIZ;INTERNACIONAL;SALIDAS;0
20260429;2022;1;ENERO;MADRE DE DIOS;PADRE ALDAMIZ;INTERNACIONAL;MOVIMIENTO GENERAL;0
20260429;2022;1;ENERO;MOQUEGUA;AEROPUERTO DE MOQUEGUA;DOMÉSTICO;LLEGADAS;0
20260429;2022;1;ENERO;MOQUEGUA;AEROPUERTO DE MOQUEGUA;DOMÉSTICO;SALIDAS;0
